#APID R_ap N_stars N_bg Flag Best_method int_logAge_E int_logAge_p16 int_logAge_p84 int_logMass_E int_logMass_p16 int_logMass_p84 int_Av_E int_Av_p16 int_Av_p84 cmd_logAge_best cmd_logAge_p16 cmd_logAge_p84 cmd_logMass_best cmd_logMass_p16 cmd_logMass_p84 cmd_Av_best cmd_Av_p16 cmd_Av_p84 C11_Age_Gyr C11_logMass C11_E(B-V) C11_Z C11_SigmaZ 
           4549            1.18            72.0            42.0             MAY               M             8.7         8.66587         8.73413   2.85059436324   2.80195944385   2.89891054695             0.5         0.43174         0.56826             8.3             7.3             8.3   3.07753439733   2.82406084373   3.04048076744             0.9             0.7            1.05             0.0             0.0             0.0             0.0             0.0
           4550            1.27            91.0            67.0             IAO               I   7.71051848272   7.11007309438   8.26391306766   2.70596612145   2.41907683779   2.99576741282   1.06088648412  0.257648891741   1.88844400181             8.9             7.4             8.9   3.09608138558   2.49351892662   3.06595404478            0.25            0.35            0.95             0.0             0.0             0.0             0.0             0.0
           4555            1.66           196.0           153.0              NS               M   10.2475152178   10.2134109961           10.25   4.64599193513   4.57545357606    4.7156878272  0.519981990663  0.404785372707  0.639064327497             8.2             7.6             8.2   3.51297629789   3.16338561882   3.51301333389             2.1             2.0             2.5             0.0             0.0             0.0             0.0             0.0
           4556            1.63           130.0            92.0               B               I   8.70148960219   8.49714600177   8.83783315864   2.99439547725   2.85348462049   3.12883609031   1.11298126353  0.806903693144   1.44372290968             8.9             8.8             9.0   3.25120394739   3.10597283733   3.30893790201             0.3             0.2            0.55             0.0             0.0             0.0             0.0             0.0
           4558            0.89            41.0            22.0               B               I   8.45925310956   8.19130558617   8.70078902403   2.60451946455   2.42782692764   2.78279211081  0.439438441742 0.0377449296953  0.948267853214             8.8             8.1             8.8   2.95207235431   2.82935795784   2.96853402726             0.1             0.1            1.05             0.0             0.0             0.0             0.0             0.0
           4565            1.03            22.0            16.0               B               M   7.22009537026   6.91701154659   7.47156268074   2.46238425091   2.25424492315   2.64333111512  0.740764949203  0.627714792827  0.855223456155             7.4             6.8             7.7   2.44045790199   2.40319539633   2.44370958107            0.65            0.55            0.75             0.0             0.0             0.0             0.0             0.0
           4569            1.23            78.0            61.0             MAY               M   7.97374796684   7.52926809235   8.41763964033   2.47051319854   2.25116210841   2.71169333503    0.7888891387  0.164077436031   1.42463805845             8.4             7.6             8.5   2.87906740873    2.6794624169   2.87908630102             0.9             0.8             1.2             0.0             0.0             0.0             0.0             0.0
           4571             1.1            71.0            72.0             MAY               M   6.89656696952   6.63056320659   7.15546067902    3.2781374744    3.1247388331   3.43112360463   2.04382795113   1.91496137941   2.17903416649             7.7             6.8             7.6   2.71012598189   2.55523037335   2.70732711031            1.05            1.05             1.3             0.0             0.0             0.0             0.0             0.0
           4575            0.89            36.0            11.0               B               M   8.33329939543   8.25324740922   8.41683754494   2.47864358792   2.38338926081    2.5784810338  0.242309066329  0.106702999611  0.380468402177             8.2             7.6             8.3   2.77657753902   2.69367809332   2.78937460247            0.55             0.4            0.65             0.0             0.0             0.0             0.0             0.0
           4577            1.14             0.0             0.0             XXX               X             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0
           4578            1.23            82.0            61.0               B               M   8.75132567523   8.62217920505   8.89026547664   2.96512089342   2.85672935247   3.08121166137  0.534674215107  0.249642581718  0.809053322697             8.5             8.5             8.6   3.08286154135   3.05073866818   3.09139692518             0.5             0.3            0.55             0.0             0.0             0.0             0.0             0.0
           4581            1.25            88.0            56.0              NS               I   10.2042574098   10.1670505184   10.2387061118   3.92320919814   3.86983910165   3.97258229452  0.307195743723  0.233313250797  0.376912421646             9.1             9.1             9.2   3.50502660543   3.39666211421   3.86975748394             0.3            0.25             0.5             0.0             0.0             0.0             0.0             0.0
           4582            1.17            43.0            28.0             MAY               M   8.44815490789    8.3587930142   8.54403442516   2.03734032043             2.0   2.09016908144 0.0312557441503             0.0 0.0992171723955             8.5             7.3             8.6   2.78916919468   2.51265791873   2.84872316305             0.7            0.65            1.05             0.0             0.0             0.0             0.0             0.0
           4584            1.32            76.0            46.0            NSMB               M   8.06274824615   7.75663693799   8.19263204679   3.11197289944   2.90328661019   3.33637134692   1.60656131451  0.979047553905   2.16385922423             8.8             8.8             8.9   3.27688964968   3.15844817418   3.28048763391             0.6             0.3             0.7             0.0             0.0             0.0             0.0             0.0
           4589            1.23           125.0           112.0             MAY               M   8.62084650987   8.45523024745    8.7971808183   2.99182199123   2.87634858615   3.09854589525  0.304149322295 0.0545635042953  0.551345460993             7.4             7.1             8.0    3.0893724993   2.79894760777   3.06972604199             1.8            0.95             1.9             0.0             0.0             0.0             0.0             0.0
           4593            1.56           150.0           154.0               B               I   8.53916135324   8.08712307778   9.02302592677   3.04892091008   2.82868956356   3.29399308286  0.803996840094  0.155690543849   1.51646723871             8.9             8.9             8.9   3.28523503075   3.19118927895   3.32926954932             0.1             0.1             0.3             0.0             0.0             0.0             0.0             0.0
           4600            1.53           135.0            99.0             MAY               M   6.94444168839   6.29975463356   7.54944004606   2.46792150053   2.26828512865   2.66951183627  0.840917270366  0.473879873822   1.18143687931             7.9             7.2             8.1   2.88440005569   2.75927556268    2.8846918642             0.7            0.55             0.8             0.0             0.0             0.0             0.0             0.0
           4603            2.36           293.0           279.0               B               M   6.89902523092   6.75405714681   7.07815015187   2.80017216092   2.44951613741   3.07891998057  0.649372411508  0.496984532028  0.798883035667             7.0             6.7             7.2   2.89243780865   2.84840596568   2.88818589521            0.65             0.6            0.65             0.0             0.0             0.0             0.0             0.0
           4607            1.36           105.0            97.0             MAY               M   6.94811479631    6.7188263974   7.17750968546   2.56477218358   2.37193632203   2.77553740935  0.877471105947   0.73738950021   1.01171338804             7.4             7.1             7.8   2.63523491106   2.58088894494   2.64830507418             0.5             0.3            0.65             0.0             0.0             0.0             0.0             0.0
           4613            1.26            60.0            33.0               B               M    7.7079766367   7.35839367035   8.10067831894   2.75368158568   2.56110894927   2.93328737081  0.902221124306  0.381950878104   1.37399184917             7.5             7.0             7.7   2.71691686278   2.63710622466   2.73233509702             0.8             0.7             0.9             0.0             0.0             0.0             0.0             0.0
           4614            1.25           105.0            71.0             IAO               I   8.15658289325   7.92821787053   8.35037282095   2.73865144713   2.34483639297    3.0807642702  0.834493782292  0.262019615705   1.36679185989             8.9             8.5             8.9   3.20514772099   3.10451977043   3.26681955913            0.05             0.1            0.95             0.0             0.0             0.0             0.0             0.0
           4616            1.43           143.0           127.0              NS               I   9.22988516192    9.0729739805   9.39091685824   3.59618875798   3.47576992299   3.71768817912   0.32902509882  0.108537552555  0.550838734371             8.6             8.6             8.7   3.18107750528   3.12334201432    3.1912865951            0.45            0.15             0.5             0.0             0.0             0.0             0.0             0.0
           4618            1.38            59.0            36.0              NS               I   8.84686354353   8.47939778067   9.26213658322   2.88681078627   2.66744888954   3.09497729997   1.11630724091  0.414754949446   1.67720802862             9.6             8.6             9.8   3.78031934045             0.0   3.84220748915             0.2             0.1   1.28900813851             0.0             0.0             0.0             0.0             0.0
           4628            1.23            78.0            55.0               B               M   8.10025835177   7.90795125556   8.29859164024     2.940169239    2.6949842669   3.15111410986   1.14276620797  0.688061364378   1.57025637352             7.9             7.9             8.3   2.93028526698   2.88423394009    3.0284689411            1.45             1.2            1.55             0.0             0.0             0.0             0.0             0.0
           4633            2.01           167.0           141.0               B               M   6.73605977193   6.67169950648    6.7988686026   2.40455280675   2.20500786625   2.56654691499  0.253982213607  0.124439184661  0.382745084383             6.7             6.6             7.4   2.46318996119   2.40419177489   2.47405087841             0.5             0.4             0.6             0.0             0.0             0.0             0.0             0.0
           4635             1.2           114.0            96.0             MAY               M   8.80590612809   8.76341912441   8.87006659276   2.99873472951   2.92737813203   3.08471604189  0.300322051177  0.199997387825  0.396787003206             7.5             7.1             7.8   3.02029347062   2.95926186032   3.10299550473            1.65            1.65   1.91678246131             0.0             0.0             0.0             0.0             0.0
           4636             1.2            82.0            72.0             MAY               M   8.05094762798   7.72463182418    8.4140555018   2.37875619647   2.21813296851   2.53433373345  0.459212849202 0.0839141595963  0.848766517601             8.5             7.9             8.6   3.05152453035   2.80267268548   3.04912325277            0.75             0.6            1.05             0.0             0.0             0.0             0.0             0.0
           4637            1.12            91.0            75.0             MAY               M   7.43499878979   6.76618217269    8.0842623176   2.82509847678   2.56334628582   3.06197274722    1.3997212985  0.630723695859   2.07521825185             7.8             7.2             7.8   3.07015036368   2.94231217302   3.07500942684             1.7             1.7            1.95             0.0             0.0             0.0             0.0             0.0
           4642            1.06            85.0            67.0             MAY               M   7.37373968592   6.55264349468   8.15588176139    2.5913579096   2.32106418557   2.84796633163   1.46700400841  0.753962255389   2.05336711437             8.2             8.1             8.7   3.14362704055   3.09407808271   3.24071780536             1.1            0.55            1.35             0.0             0.0             0.0             0.0             0.0
           4644            1.38           141.0           118.0             IAO               I    7.7194553654   7.39850169064   8.07630344526   2.92934733397    2.7776128821   3.07381721814  0.803920843542   0.34692757468   1.22122750387             8.8             7.2             8.8   3.01732822342    2.4881609579   3.01710484138            0.05            0.05            0.85             0.0             0.0             0.0             0.0             0.0
           4647            1.35            68.0            46.0              NS               M   9.87865989303   9.48729710268   10.2339722628   4.07477797235   3.89355809342   4.22836233546   1.08359764704  0.725996522499   1.33401419295             7.9             7.2             9.0   2.90461107064             0.0   2.86300634539            2.25            0.85            2.55             0.0             0.0             0.0             0.0             0.0
           4654             1.1            87.0            64.0             MAY               M   7.61548915314   7.34369213701    7.8898458751   3.15582523506   3.05988595184   3.26150821334   1.62296901474   1.31463405718   1.94008285121             6.6             6.7             7.4   2.80965008089   2.80964750191   2.89544422657             2.2            1.95             2.2             0.0             0.0             0.0             0.0             0.0
           4657            1.45           132.0           103.0               B               M   8.10632755471   7.93586836514    8.2812579401   2.60710188319   2.43441175839    2.7751597197   0.24618651202 0.0280330004685  0.473093662441             7.8             7.2             8.2   2.76348792697     2.659544393   2.79541542282            0.85            0.65             1.0             0.0             0.0             0.0             0.0             0.0
           4658             1.2            53.0            28.0             MAO               M   9.04374797284   8.37382501464   9.77808663978   3.17916170821   2.97751916178   3.42828653812   1.03897819985  0.314343793877   1.76827214309             8.8   8.66020414046             8.8    3.1152323696   2.93186128266   3.11524288254            0.45             0.3             0.6             0.0             0.0             0.0             0.0             0.0
           4659            1.21           110.0            83.0               B               I   9.53165227822   7.83896962946    10.247121404   3.53365986847   2.28787960386   4.09312955042  0.459001956337   0.32209428313  0.611639766796             9.1             9.1             9.2   3.83325337667    3.6130985845   4.09453049413             0.7             0.5            0.75             0.0             0.0             0.0             0.0             0.0
           4670             1.5           196.0           193.0              NS               I   8.34244858784   8.09582070522   8.50475219109   3.76601033159   3.64159810674   3.87599602025   1.75714841938   1.44095817798   2.11803275501            10.1             9.0            10.1   5.18914169081             0.0   5.18316044794             0.0             0.0            0.95             0.0             0.0             0.0             0.0             0.0
           4674            1.31           103.0            89.0               B               I   8.64084618269   8.51147288773   8.77144037108   2.59440391737   2.45192855935   2.73875182038  0.413492991645  0.160803900601   0.66944216946             8.8             7.5             8.8   2.75335556894   2.42409725139   2.86433820509             0.0             0.2            1.45             0.0             0.0             0.0             0.0             0.0
           4676            1.15            49.0            45.0            NSMB               M   7.92229647852   7.72826762717   7.96848835992   2.26870050978   2.01850316846   2.42573871381  0.422871878082  0.163123874219  0.654804235529             9.5             7.4             9.7   3.75312662519             0.0   3.75234329774             0.0            0.15            2.45             0.0             0.0             0.0             0.0             0.0
           4677             1.2             0.0             0.0               O               O             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0
           4685            1.13            86.0            49.0              NS               I   8.35967293856   7.81419884713   9.34788233573   3.17000337167   2.98087576158   3.37639654856   1.37494654631  0.180829834347   2.15928353716             9.0             9.0             9.0   3.39820418019    3.3154990703    3.4337173824             0.3             0.2            0.35             0.0             0.0             0.0             0.0             0.0
           4686            1.37           109.0           102.0               B               M   7.25322862517   6.53503878102   7.89083865358   2.84318122998   2.63974001105   3.04968008065   1.28296538547  0.704008363532   1.80314987558             7.5             7.2             8.0    2.8342962574   2.78907954015   2.89661413706             1.0            0.85             1.1             0.0             0.0             0.0             0.0             0.0
           4693            1.07            54.0            37.0             MAY               M   8.11439911016   7.93390871123   8.10964168883   2.50005963573   2.25924128621   2.69623412124  0.804649178263  0.574627309098   1.04741685295             7.4             7.0             8.3   2.36534960365   2.27647215306   2.41916770052            0.65            0.35             0.7             0.0             0.0             0.0             0.0             0.0
           4700            1.18            59.0            36.0               B               M   8.74865337633    8.4621301757   9.00995929142   2.92795933238   2.77816246183   3.06776444813  0.767607624743  0.312827497114   1.17416177594             8.4             8.3             8.4   2.91644923911   2.81732008099   2.91216452361            1.15            1.05            1.25             0.0             0.0             0.0             0.0             0.0
           4703            1.59           109.0           100.0             MAY               M   6.75048416703   6.33189104747   7.10190214918    2.3295927648   2.13187250032   2.50380950343  0.374058794663  0.237824219661  0.503570082688             7.6             6.9             7.9   2.43801781132   2.40266474387   2.48582415738             0.3            0.25             0.5             0.0             0.0             0.0             0.0             0.0
           4705            1.19           114.0            82.0             MAY               M   7.91611756814   7.83769383844    7.9879436239   2.78012174846   2.64520306729   2.88538298304  0.589645387784  0.399587417251    0.7542961426             7.5             6.9             7.8   2.83640118133   2.77592796437   3.00447494776             0.6             0.6            0.85             0.0             0.0             0.0             0.0             0.0
           4712            0.95            32.0            12.0               B               I   8.62950150519   8.50771424871   8.77271958079   2.76553232609   2.66430240484   2.91425155883   1.28851924012   1.05203335366   1.54372192143             9.1             7.5             9.0   2.71507812363   1.92902777354   2.68233720466             0.0             0.5             2.0             0.0             0.0             0.0             0.0             0.0
           4718            1.32            85.0            83.0             MAY               M   9.82458209457   9.63273467307   10.1007650668   3.64277163624   3.52449561649   3.79957702519  0.521594163985   0.42373580867  0.620258921553             7.5             7.0             7.9    2.5810623669   2.50381528685   2.62189013058             0.8            0.65             0.9             0.0             0.0             0.0             0.0             0.0
           4725            0.86            19.0            13.0               B               M   8.12287955789   8.05152974937   8.24217562019   2.13307118228   2.02894544245   2.24744738689  0.216583494906  0.043587342927  0.380811426754             8.3             7.5             8.4   2.48875486632   2.38897148598   2.49835190145            0.35            0.35             0.6             0.0             0.0             0.0             0.0             0.0
           4729            1.06            59.0            43.0               B               M    8.2688019944   8.16323377453   8.36086804312   2.22800951737   2.08854890622   2.37024249912 0.0178069121103             0.0 0.0858805625908             8.3             7.5             8.4   2.56387287803   2.43484141807    2.5676317397            0.35             0.3            0.65             0.0             0.0             0.0             0.0             0.0
           4733            1.15           108.0            93.0            NSMB               M   7.81020449717   7.40426939827   8.23023387568   2.54150786129   2.32293478831   2.76545787786  0.770205258253   0.20158492797    1.3426110959             9.0             7.5             9.3   3.48359758574             0.0   3.51668497539             0.5            0.35            2.25             0.0             0.0             0.0             0.0             0.0
           4737            1.23            50.0            40.0              NS               I   8.15887269935   7.71030948174   8.62351741514   2.69426770369   2.43027253535   2.96456946762   1.04367691852  0.180324577834    1.8631417816            10.0             7.3             9.8   4.23142526732             0.0   3.34677941614             0.0            0.15             2.5             0.0             0.0             0.0             0.0             0.0
           4738            2.05           273.0           285.0              NS               M   8.22095025985   8.11054087089   8.33674527194   3.84620642743   3.75601025389   3.93565915773  0.517214602793  0.277220272441  0.736224804461             6.6             6.7             8.5   2.35384583281   2.27774978005   2.65070454306            0.55             0.4            1.25             0.0             0.0             0.0             0.0             0.0
           4747            1.67            95.0           137.0             MAY               M   7.21868776328   7.16523836099   7.31030999126   4.04706862001   4.01207635418   4.08882004253  0.820905861092  0.704789753266  0.941617423837             8.3             7.1             9.4   2.21046052489             0.0   2.17104221444            0.15             0.2            2.05             0.0             0.0             0.0             0.0             0.0
           4749             1.1            98.0            93.0               B               I   8.64502857799   8.47141384661   8.81730841694   2.90387843805   2.76427498644   3.03627460136   0.47816643836  0.151648488764  0.791554129397             8.7             7.2             8.7   2.78015898538   2.54891626913   2.87584637924            0.15            0.35            2.15             0.0             0.0             0.0             0.0             0.0
           4757            1.17            59.0            32.0               B               M   8.35786787505   8.27190243238   8.43977685859   2.54440447214   2.42449144169   2.68107821923  0.100196682082             0.0  0.232349338442             8.2             7.8   8.21360298099   2.88992013321   2.82838569911   2.90142563149            0.35             0.3             0.5             0.0             0.0             0.0             0.0             0.0
           4759             1.3           104.0            73.0             IAO               I   8.48354188123   8.13879681077   8.47965093122   2.96755497113   2.72530231695   3.09851403822  0.587390275068  0.231022949385   1.00791017736             9.2             7.1             9.2   3.59737859285             0.0   3.38153127697            0.25             0.3            1.75             0.0             0.0             0.0             0.0             0.0
           4767             1.4           120.0           117.0             MAY               M            7.55         7.51587         7.58413   3.06165977793   3.02069628075   3.09578977793             0.0             0.0         0.06826             7.0             6.7             7.3   2.37439196709   2.34155063404   2.38491324235             0.4             0.3            0.45             0.0             0.0             0.0             0.0             0.0
           4768            1.38           127.0            95.0               B               I   8.81834529354   8.51678939456    9.1317898669   2.94711478009   2.77754965067   3.09844677204  0.491322139091 0.0636427909209  0.906609496072             9.0             8.1             9.0   3.67942524268   3.52694333144   3.73416959956             0.5             0.5             2.5             0.0             0.0             0.0             0.0             0.0
           4769            1.28           103.0            83.0             MAY               M   8.71605388944   7.99606283277   10.2267999477   2.59964890996   2.03106684478   3.70158378547 0.0680088883717             0.0  0.166198771914             8.3             7.3             8.3   2.70302893889   2.52514183095   2.66700339531             0.5  0.435106534083            0.75             0.0             0.0             0.0             0.0             0.0
           4770             1.0            61.0            47.0             MAY               M   8.10234597977   7.82815697954   8.39508367426   2.53106680703    2.3399564862   2.73390596292   0.58290276122  0.120957766317   1.05050398865             8.4             7.8             8.5   2.80672223706   2.62735809835   2.82011452691             0.4            0.25             0.6             0.0             0.0             0.0             0.0             0.0
           4775            4.67          1364.0          1135.0             MAY               M             7.1         7.06587         7.13413            4.25         4.21587         4.28413             0.4         0.33174         0.46826             6.6             6.6             6.7   3.40313773324   3.38777882241   3.40315354324            0.75             0.7            0.75             0.0             0.0             0.0             0.0             0.0
           4779            1.72           190.0           143.0             MAY               M   7.78431223501   7.67891711198   7.79611941304   2.33698037936   2.18216337431    2.4199449427 0.0975385469036 0.00822566342932  0.187170361638             8.4             8.4             8.9   3.21068861246   3.21049138442   3.51818639658             0.8             0.3            0.95             0.0             0.0             0.0             0.0             0.0
           4780             1.2           105.0            86.0             MAO               M   10.1658909233   10.1644930135   10.2407155775   3.69719465328   3.66682086707   3.74871107262  0.141557859404  0.040066974178  0.194001024313             8.8             8.0             8.8   3.12025675301   2.90891370272   3.17184839825             0.2             0.3             1.2             0.0             0.0             0.0             0.0             0.0
           4782            1.03            56.0            37.0              NS               I   9.16199436735   8.42317521197   9.86828256899   3.53181385257   3.36308495935    3.7294788396   1.26920580483  0.546638708014   2.11703708164             8.8             7.2             9.5   2.94597069865             0.0   2.62155056648             0.4            0.35            2.45             0.0             0.0             0.0             0.0             0.0
           4785            1.41           118.0            87.0              NS               I   9.20902471435   8.56997438688    10.048759148   3.72351060655   3.55714025631   3.94646806184   1.05780908478  0.257177476747   1.76060423899             8.9             8.8             8.9   3.57675020185   3.49768353393   3.60202639171             0.5             0.4             0.7             0.0             0.0             0.0             0.0             0.0
           4788            1.22           113.0           105.0             MAY               M   8.70837840024   7.91321401505   9.26464957141   3.44157354074   3.21777441161   3.66654781497   1.03730406529  0.310605521843   2.17302272329             8.2             7.4             8.3   2.54842679686   2.37661204154   2.58048257299            0.45             0.4             0.8             0.0             0.0             0.0             0.0             0.0
           4791            1.43            98.0            59.0               B               I   9.38223428985   9.18237923901   9.58402256838   3.40465311207   3.25879652941   3.55495353757  0.229160596114 0.00799449635645   0.47604761575             9.1             9.0             9.1   3.53580252848   3.44238304393   3.56432694574             0.2             0.1            0.25             0.0             0.0             0.0             0.0             0.0
           4805            1.71           202.0           209.0             MAY               M   7.68441532015   7.48940920413   7.83694916902   3.91569455548   3.80281522038   4.03863769268    2.2639872108   2.01334929927   2.55580574188             8.0             7.8             8.1   2.80551633199   2.73079249921   2.82004967643             0.7            0.65             0.8             0.0             0.0             0.0             0.0             0.0
           4806            1.13            92.0            57.0              NS               I   7.82325391258   7.72673716804   7.90945477336   2.88969422247   2.75340400862   3.04179364814   1.36533540878   1.12590972492   1.62580929654             9.2             8.0             9.2    3.5956258245   2.68030378049   3.36884590976            0.35             0.4             1.8             0.0             0.0             0.0             0.0             0.0
           4811            1.01            61.0            44.0               B               M    8.2682978002   8.10709679231   8.42889786846   2.39979800797   2.25055097032   2.54328479244  0.300182343167 0.0318516929014  0.589696197915             7.9             7.6             8.3   2.87272607674   2.74857325125   2.91129574899             1.1            0.85            1.15             0.0             0.0             0.0             0.0             0.0
           4815            1.17            50.0            35.0              NS               I   8.61273147005   8.48913241236   8.73824227771   2.30569468652   2.14095878533   2.46692845107  0.418702409588  0.198941894205  0.647096652574             9.0             7.6             9.4     3.083075751             0.0   3.35725614939            0.75             0.5             2.6             0.0             0.0             0.0             0.0             0.0
           4827            1.23            75.0            75.0             MAY               M   6.90404757323   6.33526317074   7.41673149133   2.52135387153   2.30345342233   2.74653981968      1.33087611   1.00386879282   1.65515815954             7.6             7.0             8.2   2.64311572538    2.4941782642   2.71082429772             1.1            0.75             1.2             0.0             0.0             0.0             0.0             0.0
           4830            1.97           213.0           170.0            NSMB               M    7.9146754824    6.7347590208   9.00742166376   3.05708623907   2.52951184228   3.56337442051   1.23487851307  0.335818683073   2.17323555648             9.0             8.9             9.0   3.25732418128   3.21744125665   3.31386233315            0.05            0.05            0.35             0.0             0.0             0.0             0.0             0.0
           4835            1.11            59.0            33.0               B               I   9.26986509822   8.96612677645     9.693439685     3.302967965   3.10793118224   3.49581839044   0.59196202319  0.142094782334  0.947315830422             9.1             7.8             9.3   3.55648301869             0.0   3.55463889979             0.4            0.35            2.15             0.0             0.0             0.0             0.0             0.0
           4836            1.63           177.0           123.0              NS               M   8.63154291362   7.88425449361   9.51307624485   3.67513649491   3.50507186098   3.87789968031   1.20526196953  0.233087752402   2.11289989357             8.1             7.7             8.1   3.61268466512   3.47065798304   3.60048143092             1.9            1.75            2.15             0.0             0.0             0.0             0.0             0.0
           4842            1.12            66.0            54.0             MAY               M    7.9623673878   7.30632400307   8.67335943572   2.76821514483   2.43861063264   3.05101298715   1.38731270713  0.257022078512    2.3239872982             8.5             8.4             8.7   2.93357255198    2.8331985265   2.97803533957             1.1             0.7            1.25             0.0             0.0             0.0             0.0             0.0
           4845            1.29            65.0            64.0             MAY               M   7.27808077049   6.86679683821     7.699124105   3.03389606195   2.92178778931    3.1434346994   1.66985190449   1.32098798017   2.01577640793             8.3             7.5             8.3   2.81924164125   2.68818993826   2.81914293018             0.4             0.4             0.7             0.0             0.0             0.0             0.0             0.0
           4846            1.17           106.0           101.0               B               M   6.70326789761    6.5642450776   6.82196749644   2.34661073232   2.07292674919   2.68062463819  0.902202549467  0.780908006978   1.02207148375             6.7             6.6             7.1    2.3788559647   2.34537898752   2.39606610821            0.85            0.75             0.9             0.0             0.0             0.0             0.0             0.0
           4858             1.0            45.0            29.0             MAY               M   8.19894266005   7.99585416768   8.44692883002   2.09468200083   2.00742128708   2.18652210922  0.112932742806             0.0  0.264951280392             8.3             7.3             8.6   2.60675205539   2.30790637178   2.60448488056            1.05            0.65             1.2             0.0             0.0             0.0             0.0             0.0
           4860            1.24           109.0            78.0            NSMB               M   7.75272582986    7.6449395371   7.86003781591   4.00011327875   3.89444151373    4.1083438905   2.81392920023   2.70419302891             2.9             8.8             8.1             8.8   3.10727963548   3.03417167527    3.1558949752             0.0            0.05             1.1             0.0             0.0             0.0             0.0             0.0
           4862            1.15             0.0             0.0               O               O             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0            14.0             5.3             0.3            -0.5             0.3
           4870            1.57            90.0            61.0               B               M   8.25086895163   8.12327626211   8.37384907202   2.70438661228   2.46573736973   2.91813319682  0.510884231759  0.132658448633   0.86782309621             8.3             7.5             8.3   2.89641280561   2.72491971792   2.89674826559            0.65            0.65            0.95             0.0             0.0             0.0             0.0             0.0
           4890            1.09            80.0            63.0             MAY               M   7.56087575195   7.33665762425    7.8366206298   2.58696461532   2.43365653601   2.74421340685  0.204361102357 0.0272812980096  0.387092261884             7.9             7.4             7.9   2.78784876473   2.74969747455    2.8049380015            0.25            0.25            0.45             0.0             0.0             0.0             0.0             0.0
           4896            1.12            84.0            67.0               B               M   8.26466294292   8.12883691357   8.39459149744    2.6938304862   2.43285402803   2.93139787011  0.691139670674   0.26988712683   1.08666003108             8.4             8.4             8.5   3.10888238421   3.06338921115   3.14371794006            0.85             0.7            0.95             0.0             0.0             0.0             0.0             0.0
           4911            1.42           146.0           126.0             MAY               M   7.66669947615   7.57993103196   7.77083654346   3.62285527413   3.52384753122    3.7220111859   1.95317078572   1.77761486187   2.11718848219             7.2             6.9             7.5   3.06975504403   2.99840812912   3.12947088542            2.05             2.0            2.15             0.0             0.0             0.0             0.0             0.0
           4912            1.58           163.0           135.0               B               I   8.69695707384   8.35232697916   9.05713198711     3.289083207   3.12167925592   3.44633339584  0.720370475022  0.237741889811   1.18904645333             8.8             8.6             8.8   3.19109860636   3.08685711782   3.20026211264             0.3            0.25             0.7             0.0             0.0             0.0             0.0             0.0
           4917            1.75            60.0            84.0              NS               M    7.2496678298    7.2155378298   7.28402386408   3.20310558742    3.1664349953   3.23687147875   0.01031327286             0.0 0.0742503030717             8.5             8.6             9.8   4.44666331215   3.45183733416   4.65584647431             3.0            1.25             2.6             0.0             0.0             0.0             0.0             0.0
           4921            0.97            67.0            58.0             MAY               M   6.88562116625   6.29874067224   7.39195919118   2.72853741867   2.51766853673   2.92178920447    1.5184767686   1.25659817915   1.76818115835             8.3             7.8             8.4   2.79515698732   2.67821308656   2.80553983212             0.4             0.3             0.6             0.0             0.0             0.0             0.0             0.0
           4932            1.14            91.0            56.0               B               M   8.55527105932    8.1425731276   8.99501862489   2.92058318585   2.67550170204   3.14720752482  0.849800200967  0.196123903882   1.49193260418             8.4             8.0             8.5   3.17745122575   2.82617777499   3.15506394959            1.35            1.15             1.6             0.0             0.0             0.0             0.0             0.0
           4936            1.46           175.0           164.0              NS               I   8.47660093765    6.7108217714   8.97898699101   3.41227150825   2.15330700548   3.77977107425  0.249144781909             0.0   1.14712503425             9.2             9.1             9.2   3.98381980676   3.55457562141   3.98434292319            0.25             0.1            0.35             0.0             0.0             0.0             0.0             0.0
           4950            1.25           119.0           119.0             MAY               M   7.83630055028   7.66443668398   8.02324388917   2.62693407885   2.48659357128   2.76547715611  0.234412619954 0.0306468841443   0.45631329524             7.8             7.1             8.0   2.73726415698   2.63714890695   2.76881759611             0.9             0.8             1.1             0.0             0.0             0.0             0.0             0.0
           4956            1.22           120.0            81.0            NSMB               M   7.88853877869   7.80659816912   7.97739163214   2.10836941205             2.0   2.25497188053  0.847585515602  0.571629237234  0.989002128463             8.9             8.6             9.1   3.52281331556             0.0   3.58045815218             0.6            0.25            1.25             0.0             0.0             0.0             0.0             0.0
           4957            1.03            49.0            26.0              NS               I   6.37363874601   6.06674018762   6.67354366703   2.57336402511   2.25879539123   2.86632878205  0.934372255736  0.829705449917   1.04017785522             8.9             8.4             9.0    3.3399253237   2.71867433846   3.33162688123            0.65             0.3            0.75             0.0             0.0             0.0             0.0             0.0
